2026-01-14 15:48:55.001123,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.pdf,0,SAFE
2026-01-14 15:49:19.020999,F:\eaget.ico,0,SAFE
2026-01-14 15:49:19.031096,F:\autorun.inf,11,MALICIOUS
2026-01-14 15:49:19.031096,F:\BGD BUDAK 2 ORANG.zip,0,SAFE
2026-01-14 15:50:11.411186,E:\autorun.inf,11,MALICIOUS
2026-01-14 15:50:11.418734,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 15:50:11.425818,E:\run.bat,9,MALICIOUS
2026-01-14 15:50:11.430880,E:\payload.vbs,9,MALICIOUS
2026-01-14 15:50:11.435885,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 15:50:11.441004,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 15:50:11.441004,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:50:11.451183,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 15:50:11.456189,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
2026-01-14 15:50:11.461249,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.pdf,0,SAFE
2026-01-14 15:50:11.461249,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.ai,0,SAFE
2026-01-14 15:50:11.475818,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.pdf,0,SAFE
2026-01-14 15:50:11.480861,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.ai,0,SAFE
2026-01-14 15:50:11.480861,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.pdf,0,SAFE
2026-01-14 15:50:11.491258,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon.ai,0,SAFE
2026-01-14 15:50:11.496264,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honeymelon.pdf,0,SAFE
